Société "Date de création OMS" "Numéro de commande" "Version" "Statut "
01 "2020-11-25 16:01:01" C01/QEZ849A 2020-11-25-15.51.53.473000 400
01 "2020-11-25 16:01:01" C01/QEZ851 2020-11-25-15.51.53.561000 3000
01 "2020-11-25 16:01:01" C01/QEZ858 2020-11-25-15.51.53.703000 1100
01 "2020-11-25 16:01:01" C01/QEZ860 2020-11-25-15.51.53.840000 1100
01 "2020-11-25 16:01:01" C01/QEZ889 2020-11-25-15.51.53.941000 400
01 "2020-11-25 16:01:01" C01/QEZ892 2020-11-25-15.51.53.980000 400
01 "2020-11-25 16:01:01" C01/QEZ893 2020-11-25-15.51.54.080000 1100
01 "2020-11-25 16:01:01" C01/QEZ893A 2020-11-25-15.51.54.231000 400
01 "2020-11-25 16:01:01" C01/QEZ895 2020-11-25-15.51.54.367000 1100
01 "2020-11-25 16:01:01" C01/QEZ896 2020-11-25-15.51.54.494000 1100
01 "2020-11-25 16:05:00" C15/ZWR193 2020-11-25-15.52.24.246000 400
01 "2020-11-25 16:06:01" C01/QEU520 2020-11-25-15.55.10.066000 400
01 "2020-11-25 16:06:02" C01/QEZ902 2020-11-25-15.55.10.171000 3000
01 "2020-11-25 16:06:02" C01/QEZ912 2020-11-25-15.55.10.232000 400
01 "2020-11-25 16:06:02" C01/QEZ920 2020-11-25-15.55.10.273000 1100
01 "2020-11-25 16:10:00" C01/QEZ920A 2020-11-25-15.55.10.314000 400
01 "2020-11-25 16:06:02" C01/QEZ934 2020-11-25-15.55.10.462000 4000
01 "2020-11-25 16:06:02" C01/QEZ935 2020-11-25-15.55.10.596000 3000
01 "2020-11-25 16:06:02" C01/QEZ938 2020-11-25-15.55.10.732000 1100
01 "2020-11-25 16:06:02" C01/QEZ945 2020-11-25-15.55.10.825000 3000
01 "2020-11-25 16:13:05" C01/PSX409 2020-11-25-15.58.26.379000 400
01 "2020-11-25 16:13:05" C01/PSX409B 2020-11-25-15.58.26.545000 400
01 "2020-11-25 16:13:05" C01/QEU520A 2020-11-25-15.58.26.646000 1100
01 "2020-11-25 16:13:05" C01/QEX697 2020-11-25-15.58.26.778000 400
01 "2020-11-25 16:13:05" C01/QEZ565 2020-11-25-15.58.26.982000 400
01 "2020-11-25 16:13:05" C01/QEZ652 2020-11-25-15.58.27.074000 400
01 "2020-11-25 16:13:05" C01/QEZ942 2020-11-25-15.58.27.227000 3000
01 "2020-11-25 16:13:05" C01/QEZ956 2020-11-25-15.58.27.465000 1100
01 "2020-11-25 16:13:05" C01/QEZ964 2020-11-25-15.58.27.689000 1100
01 "2020-11-25 16:13:05" C01/QEZ968 2020-11-25-15.58.27.800000 1100
01 "2020-11-25 16:13:05" C01/QEZ971 2020-11-25-15.58.27.876000 900
01 "2020-11-25 16:13:05" C01/QEZ975 2020-11-25-15.58.27.951000 1100
01 "2020-11-25 16:13:06" C01/QEZ977 2020-11-25-15.58.28.087000 3000
01 "2020-11-25 16:13:06" C01/QEZ980 2020-11-25-15.58.28.325000 1100
01 "2020-11-25 16:13:06" C01/QEZ981 2020-11-25-15.58.28.566000 3000
01 "2020-11-25 16:13:06" C01/QEZ981A 2020-11-25-15.58.28.678000 400
01 "2020-11-25 16:13:06" C01/QEZ992 2020-11-25-15.58.28.791000 1100
01 "2020-11-25 16:13:06" C01/PCK967 2020-11-25-16.01.44.334000 400
01 "2020-11-25 16:13:06" C01/PGP413 2020-11-25-16.01.44.535000 400
01 "2020-11-25 16:13:06" C01/PGP413A 2020-11-25-16.01.44.853000 400
01 "2020-11-25 16:13:06" C01/PSR478 2020-11-25-16.01.44.909000 400
01 "2020-11-25 16:13:06" C01/PSR478A 2020-11-25-16.01.44.973000 400
01 "2020-11-25 16:13:07" C01/QFA015 2020-11-25-16.01.45.051000 1100
01 "2020-11-25 16:13:07" C01/QFA017 2020-11-25-16.01.45.114000 400
01 "2020-11-25 16:13:08" C01/QFA020 2020-11-25-16.01.45.241000 400
01 "2020-11-25 16:13:08" C01/QFA042 2020-11-25-16.01.45.436000 900
01 "2020-11-25 16:13:08" C01/QFA046 2020-11-25-16.01.45.604000 400
01 "2020-11-25 16:13:08" C01/QFA047 2020-11-25-16.01.45.699000 1100
01 "2020-11-25 16:13:08" C01/QFA048 2020-11-25-16.01.45.788000 1100
01 "2020-11-25 16:13:08" C01/QFA054 2020-11-25-16.01.45.864000 1100
01 "2020-11-25 16:13:08" C01/QFA057 2020-11-25-16.01.46.012000 1100
01 "2020-11-25 16:13:08" C01/QFA058 2020-11-25-16.01.46.150000 400
01 "2020-11-25 16:13:08" C01/QFA075 2020-11-25-16.01.46.253000 1100
01 "2020-11-25 16:13:08" C01/QFA075A 2020-11-25-16.01.46.364000 400
01 "2020-11-25 16:13:08" C01/QFA077 2020-11-25-16.01.46.420000 1100
01 "2020-11-25 16:13:08" C01/QFA079 2020-11-25-16.01.46.470000 900
01 "2020-11-25 16:13:08" C01/QFA081 2020-11-25-16.01.46.533000 1100
01 "2020-11-25 16:13:09" C01/QFA083 2020-11-25-16.01.46.657000 1100
01 "2020-11-25 16:13:06" C01/PEV299 2020-11-25-16.05.02.257000 400
01 "2020-11-25 16:13:06" C01/PSK862 2020-11-25-16.05.02.399000 400
01 "2020-11-25 16:13:06" C01/PSR478B 2020-11-25-16.05.02.463000 400
01 "2020-11-25 16:13:06" C01/PSR478C 2020-11-25-16.05.02.516000 400
01 "2020-11-25 16:13:06" C01/PSS785 2020-11-25-16.05.02.564000 400
01 "2020-11-25 16:13:06" C01/PSS785A 2020-11-25-16.05.02.651000 400
01 "2020-11-25 16:13:06" C01/PSS785B 2020-11-25-16.05.02.716000 400
01 "2020-11-25 16:13:06" C01/PSS785C 2020-11-25-16.05.02.768000 400
01 "2020-11-25 16:13:07" C01/QEB456 2020-11-25-16.05.03.063000 400
01 "2020-11-25 16:13:07" C01/QEB457 2020-11-25-16.05.03.207000 1100
01 "2020-11-25 16:13:07" C01/QEC267 2020-11-25-16.05.03.337000 400
01 "2020-11-25 16:13:07" C01/QEC267A 2020-11-25-16.05.03.398000 400
01 "2020-11-25 16:13:07" C01/QEM444 2020-11-25-16.05.03.535000 1100
01 "2020-11-25 16:13:07" C01/QEM444A 2020-11-25-16.05.03.861000 400
01 "2020-11-25 16:13:07" C01/QEP589 2020-11-25-16.05.03.953000 400
01 "2020-11-25 16:13:07" C01/QEW941 2020-11-25-16.05.04.056000 1100
01 "2020-11-25 16:13:07" C01/QEZ160 2020-11-25-16.05.04.193000 1100
01 "2020-11-25 16:13:07" C01/QFA018 2020-11-25-16.05.04.315000 400
01 "2020-11-25 16:13:08" C01/QFA019 2020-11-25-16.05.04.386000 400
01 "2020-11-25 16:13:08" C01/QFA021 2020-11-25-16.05.04.458000 400
01 "2020-11-25 16:13:08" C01/QFA022 2020-11-25-16.05.04.509000 400
01 "2020-11-25 16:13:08" C01/QFA023 2020-11-25-16.05.04.667000 400
01 "2020-11-25 16:13:08" C01/QFA064 2020-11-25-16.05.04.708000 1100
01 "2020-11-25 16:13:09" C01/QFA085 2020-11-25-16.05.04.744000 1100
01 "2020-11-25 16:13:09" C01/QFA095 2020-11-25-16.05.04.779000 1100
01 "2020-11-25 16:13:09" C01/QFA100 2020-11-25-16.05.04.817000 900
01 "2020-11-25 16:13:09" C01/QFA102 2020-11-25-16.05.04.852000 1100
01 "2020-11-25 16:13:09" C01/QFA116 2020-11-25-16.05.04.935000 1100
01 "2020-11-25 16:13:09" C01/QFA117 2020-11-25-16.05.05.095000 1100
01 "2020-11-25 16:13:09" C01/QFA118 2020-11-25-16.05.05.205000 400
01 "2020-11-25 16:13:09" C01/QFA126 2020-11-25-16.05.05.282000 3000
01 "2020-11-25 16:13:09" C01/QFA140 2020-11-25-16.05.05.363000 400
01 "2020-11-25 16:21:00" C01/NQC906D 2020-11-25-16.08.21.100000 400
01 "2020-11-25 16:21:00" C01/NQC906E 2020-11-25-16.08.21.262000 400
01 "2020-11-25 16:21:00" C01/NQC906G 2020-11-25-16.08.21.310000 400
01 "2020-11-25 16:21:00" C01/PEV299A 2020-11-25-16.08.21.357000 400
01 "2020-11-25 16:21:00" C01/PEV299D 2020-11-25-16.08.21.424000 400
01 "2020-11-25 16:21:01" C01/PEV299E 2020-11-25-16.08.21.470000 400
01 "2020-11-25 16:21:01" C01/PSK862A 2020-11-25-16.08.21.523000 400
01 "2020-11-25 16:21:01" C01/PSR478D 2020-11-25-16.08.21.624000 400
01 "2020-11-25 16:21:01" C01/QCH098 2020-11-25-16.08.21.676000 1100
01 "2020-11-25 16:21:01" C01/QEZ343 2020-11-25-16.08.22.126000 400
01 "2020-11-25 16:21:01" C01/QEZ671 2020-11-25-16.08.22.282000 1100
01 "2020-11-25 16:21:01" C01/QEZ749 2020-11-25-16.08.22.413000 400
01 "2020-11-25 16:21:01" C01/QFA149 2020-11-25-16.08.22.462000 400
01 "2020-11-25 16:21:01" C01/QFA170 2020-11-25-16.08.22.562000 1100
01 "2020-11-25 16:21:01" C01/QFA171 2020-11-25-16.08.22.610000 1100
01 "2020-11-25 16:21:01" C01/QFA181 2020-11-25-16.08.22.751000 1100
01 "2020-11-25 16:21:01" C01/QFA189 2020-11-25-16.08.22.928000 3000
01 "2020-11-25 16:21:01" C01/QFA189A 2020-11-25-16.08.23.028000 400
01 "2020-11-25 16:21:01" C01/QFA191 2020-11-25-16.08.23.074000 1100
01 "2020-11-25 16:26:00" C01/QFA196 2020-11-25-16.11.38.912000 1100
01 "2020-11-25 16:26:00" C01/QFA208 2020-11-25-16.11.38.987000 4000
01 "2020-11-25 16:26:00" C01/QFA210 2020-11-25-16.11.39.055000 1100
01 "2020-11-25 16:26:00" C01/QFA212 2020-11-25-16.11.39.122000 1100
01 "2020-11-25 16:26:00" C01/QFA216 2020-11-25-16.11.39.181000 400
01 "2020-11-25 16:26:00" C01/QFA219 2020-11-25-16.11.39.235000 400
01 "2020-11-25 16:26:00" C01/QFA225 2020-11-25-16.11.39.337000 1100
01 "2020-11-25 16:26:01" C01/QFA226 2020-11-25-16.11.39.440000 1100
01 "2020-11-25 16:26:01" C01/QFA231 2020-11-25-16.11.39.556000 3000
01 "2020-11-25 16:26:01" C01/QFA233 2020-11-25-16.11.39.717000 1100
01 "2020-11-25 16:26:01" C01/QFA239B 2020-11-25-16.11.39.858000 1100
01 "2020-11-25 16:31:01" C01/QFA154 2020-11-25-16.14.55.456000 3000
01 "2020-11-25 16:31:02" C01/QFA260 2020-11-25-16.14.55.629000 400
01 "2020-11-25 16:31:02" C01/QFA260A 2020-11-25-16.14.55.673000 400
01 "2020-11-25 16:31:02" C01/QFA263 2020-11-25-16.14.55.795000 1100
01 "2020-11-25 16:31:02" C01/QFA263A 2020-11-25-16.14.55.923000 400
01 "2020-11-25 16:31:02" C01/QFA263B 2020-11-25-16.14.55.970000 400
01 "2020-11-25 16:31:02" C01/QFA263C 2020-11-25-16.14.56.014000 400
01 "2020-11-25 16:31:02" C01/QFA263D 2020-11-25-16.14.56.048000 400
01 "2020-11-25 16:31:02" C01/QFA263E 2020-11-25-16.14.56.086000 400
01 "2020-11-25 16:31:02" C01/QFA263F 2020-11-25-16.14.56.228000 1100
01 "2020-11-25 16:31:02" C01/QFA284 2020-11-25-16.14.56.437000 4000
01 "2020-11-25 16:31:02" C01/QFA290 2020-11-25-16.14.56.526000 400
01 "2020-11-25 16:31:01" C01/PQM893 2020-11-25-16.18.11.872000 1100
01 "2020-11-25 16:31:01" C01/PVK839F 2020-11-25-16.18.12.054000 1100
01 "2020-11-25 16:31:01" C01/QEN738 2020-11-25-16.18.12.145000 400
01 "2020-11-25 16:31:02" C01/QFA320 2020-11-25-16.18.12.394000 1100
01 "2020-11-25 16:31:02" C01/QFA321 2020-11-25-16.18.12.544000 400
01 "2020-11-25 16:31:03" C01/QFA335 2020-11-25-16.18.12.586000 3000
01 "2020-11-25 16:31:03" C01/QFA337 2020-11-25-16.18.12.703000 1100
01 "2020-11-25 16:31:03" C01/QFA342 2020-11-25-16.18.12.826000 1100
01 "2020-11-25 16:31:03" C01/QFA353 2020-11-25-16.18.12.937000 400
01 "2020-11-25 16:31:03" C01/QFA353A 2020-11-25-16.18.12.980000 400
01 "2020-11-25 16:31:03" C01/QFA358 2020-11-25-16.18.13.125000 1100
01 "2020-11-25 16:31:03" C01/QFA360 2020-11-25-16.18.13.262000 400
01 "2020-11-25 16:31:03" C01/QFA361 2020-11-25-16.18.13.303000 1100
01 "2020-11-25 16:31:03" C01/PLY998A 2020-11-25-16.21.28.816000 400
01 "2020-11-25 16:31:03" C01/PLY998B 2020-11-25-16.21.29.059000 400
01 "2020-11-25 16:31:03" C01/PLY998E 2020-11-25-16.21.29.123000 400
01 "2020-11-25 16:31:03" C01/PLY998F 2020-11-25-16.21.29.179000 400
01 "2020-11-25 16:31:03" C01/QFA377 2020-11-25-16.21.29.605000 4000
01 "2020-11-25 16:31:04" C01/QFA379 2020-11-25-16.21.29.726000 1100
01 "2020-11-25 16:31:04" C01/QFA381 2020-11-25-16.21.29.834000 1100
01 "2020-11-25 16:31:04" C01/QFA388 2020-11-25-16.21.29.912000 1100
01 "2020-11-25 16:31:04" C01/QFA393 2020-11-25-16.21.30.065000 1100
01 "2020-11-25 16:31:04" C01/QFA394 2020-11-25-16.21.30.251000 1100
01 "2020-11-25 16:31:04" C01/QFA405 2020-11-25-16.21.30.403000 1100
01 "2020-11-25 16:31:04" C01/QFA406 2020-11-25-16.21.30.578000 3000
01 "2020-11-25 16:31:04" C01/QFA410 2020-11-25-16.21.30.832000 400
01 "2020-11-25 16:36:00" C01/LVX790 2020-11-25-16.24.46.131000 400
01 "2020-11-25 16:36:00" C01/LVX790A 2020-11-25-16.24.46.223000 400
01 "2020-11-25 16:36:00" C01/LVX790B 2020-11-25-16.24.46.268000 400
01 "2020-11-25 16:36:01" C01/MCG274A 2020-11-25-16.24.46.320000 400
01 "2020-11-25 16:36:01" C01/MCG274B 2020-11-25-16.24.46.372000 400
01 "2020-11-25 16:36:01" C01/MCG274C 2020-11-25-16.24.46.418000 400
01 "2020-11-25 16:36:01" C01/QFA423 2020-11-25-16.24.46.469000 400
01 "2020-11-25 16:36:01" C01/QFA428 2020-11-25-16.24.46.624000 400
01 "2020-11-25 16:36:01" C01/QFA456 2020-11-25-16.24.46.722000 1100
01 "2020-11-25 16:36:01" C01/QFA463 2020-11-25-16.24.46.805000 1100
01 "2020-11-25 16:36:01" C01/QFA471 2020-11-25-16.24.46.903000 1100
01 "2020-11-25 16:36:01" C01/QFA472 2020-11-25-16.24.47.001000 1100
01 "2020-11-25 16:41:01" C01/MEK305 2020-11-25-16.28.02.296000 400
01 "2020-11-25 16:41:01" C01/MEK305A 2020-11-25-16.28.02.491000 400
01 "2020-11-25 16:41:01" C01/MEK305C 2020-11-25-16.28.02.551000 400
01 "2020-11-25 16:41:01" C01/MYJ042 2020-11-25-16.28.02.613000 400
01 "2020-11-25 16:41:01" C01/MYJ042A 2020-11-25-16.28.02.692000 400
01 "2020-11-25 16:41:01" C01/QEZ849 2020-11-25-16.28.03.035000 400
01 "2020-11-25 16:41:01" C01/QFA483 2020-11-25-16.28.03.106000 400
01 "2020-11-25 16:41:02" C01/QFA484 2020-11-25-16.28.03.157000 400
01 "2020-11-25 16:41:02" C01/QFA497 2020-11-25-16.28.03.211000 400
01 "2020-11-25 16:41:02" C01/QFA511 2020-11-25-16.28.03.275000 1100
01 "2020-11-25 16:41:02" C01/QFA512 2020-11-25-16.28.03.344000 1100
01 "2020-11-25 16:41:02" C01/QFA514 2020-11-25-16.28.03.398000 1100
01 "2020-11-25 16:41:02" C01/QFA515 2020-11-25-16.28.03.553000 1100
01 "2020-11-25 16:41:02" C01/QFA521 2020-11-25-16.28.03.745000 1100
01 "2020-11-25 16:41:02" C01/QFA523 2020-11-25-16.28.03.796000 1100
01 "2020-11-25 16:46:00" C01/MEK305D 2020-11-25-16.31.19.262000 400
01 "2020-11-25 16:46:00" C01/MEK305E 2020-11-25-16.31.19.459000 400
01 "2020-11-25 16:46:00" C01/MEK305G 2020-11-25-16.31.19.509000 400
01 "2020-11-25 16:46:00" C01/MHV506 2020-11-25-16.31.19.552000 400
01 "2020-11-25 16:46:00" C01/MHV506A 2020-11-25-16.31.19.626000 400
01 "2020-11-25 16:46:00" C01/PLP516 2020-11-25-16.31.19.678000 400
01 "2020-11-25 16:46:00" C01/PPQ956 2020-11-25-16.31.19.750000 400
01 "2020-11-25 16:46:00" C01/PYX809 2020-11-25-16.31.19.874000 400
01 "2020-11-25 16:46:01" C01/QFA115 2020-11-25-16.31.19.950000 900
01 "2020-11-25 16:46:01" C01/QFA536 2020-11-25-16.31.20.429000 1100
01 "2020-11-25 16:46:01" C01/QFA539 2020-11-25-16.31.20.483000 1100
01 "2020-11-25 16:46:01" C01/QFA554 2020-11-25-16.31.20.526000 1100
01 "2020-11-25 16:46:01" C01/QFA589 2020-11-25-16.31.20.587000 1100
01 "2020-11-25 16:46:01" C01/QDF145 2020-11-25-16.34.36.070000 400
01 "2020-11-25 16:46:01" C01/QDF145A 2020-11-25-16.34.36.252000 1100
01 "2020-11-25 16:46:01" C01/QFA592 2020-11-25-16.34.36.508000 400
01 "2020-11-25 16:46:01" C01/QFA604 2020-11-25-16.34.36.563000 1100
01 "2020-11-25 16:46:01" C01/QFA619 2020-11-25-16.34.36.611000 1100
01 "2020-11-25 16:46:01" C01/PLY950 2020-11-25-16.37.51.934000 400
01 "2020-11-25 16:46:01" C01/PYA110 2020-11-25-16.37.52.086000 400
01 "2020-11-25 16:46:01" C01/PYA110A 2020-11-25-16.37.52.155000 400
01 "2020-11-25 16:46:01" C01/QCV479 2020-11-25-16.37.52.208000 400
01 "2020-11-25 16:46:01" C01/QEN065F 2020-11-25-16.37.52.403000 400
01 "2020-11-25 16:46:01" C01/QEU260 2020-11-25-16.37.52.465000 400
01 "2020-11-25 16:46:01" C01/QEW338 2020-11-25-16.37.52.602000 400
01 "2020-11-25 16:46:01" C01/QEZ373 2020-11-25-16.37.52.791000 400
01 "2020-11-25 16:46:02" C01/QFA646 2020-11-25-16.37.52.841000 1100
01 "2020-11-25 16:46:02" C01/QFA658 2020-11-25-16.37.52.895000 400
01 "2020-11-25 16:46:02" C01/QFA658C 2020-11-25-16.37.53.040000 400
01 "2020-11-25 16:46:02" C01/QFA666 2020-11-25-16.37.53.140000 1100
01 "2020-11-25 16:46:02" C01/QFA687 2020-11-25-16.37.53.179000 1100
01 "2020-11-25 16:46:02" C01/QFA696 2020-11-25-16.37.53.252000 1100
01 "2020-11-25 16:51:02" C01/QAQ061A 2020-11-25-16.41.08.753000 400
01 "2020-11-25 16:51:02" C01/QCQ777 2020-11-25-16.41.08.885000 400
01 "2020-11-25 16:51:02" C01/QEN065G 2020-11-25-16.41.09.173000 400
01 "2020-11-25 16:51:02" C01/QEN065H 2020-11-25-16.41.09.236000 400
01 "2020-11-25 16:51:02" C01/QFA699 2020-11-25-16.41.09.281000 1100
01 "2020-11-25 16:51:02" C01/QFA710 2020-11-25-16.41.09.390000 400
01 "2020-11-25 16:51:02" C01/QFA710A 2020-11-25-16.41.09.442000 400
01 "2020-11-25 16:51:02" C01/QFA710B 2020-11-25-16.41.09.485000 400
01 "2020-11-25 16:51:02" C01/QFA721 2020-11-25-16.41.09.574000 1100
01 "2020-11-25 16:51:02" C01/QFA722 2020-11-25-16.41.09.614000 1100
01 "2020-11-25 16:51:02" C01/QFA726 2020-11-25-16.41.09.657000 1100
01 "2020-11-25 16:51:02" C01/QFA728 2020-11-25-16.41.09.706000 1100
01 "2020-11-25 16:51:02" C01/QFA734 2020-11-25-16.41.09.750000 400
01 "2020-11-25 16:51:02" C01/QFA734A 2020-11-25-16.41.09.796000 400
01 "2020-11-25 16:51:02" C01/QFA737 2020-11-25-16.41.09.843000 1100
01 "2020-11-25 16:56:00" C01/QFA743 2020-11-25-16.44.25.542000 1100
01 "2020-11-25 16:56:00" C01/QFA746 2020-11-25-16.44.25.591000 1100
01 "2020-11-25 16:56:00" C01/QFA760 2020-11-25-16.44.25.670000 1100
01 "2020-11-25 16:56:00" C01/QFA769 2020-11-25-16.44.25.718000 400
01 "2020-11-25 16:56:00" C01/QFA775 2020-11-25-16.44.25.761000 1100
01 "2020-11-25 16:56:00" C01/QFA780 2020-11-25-16.44.25.805000 1100
01 "2020-11-25 17:01:02" C01/MYY043 2020-11-25-16.47.41.585000 400
01 "2020-11-25 17:01:02" C01/MYY043A 2020-11-25-16.47.41.685000 400
01 "2020-11-25 17:01:02" C01/QDB305 2020-11-25-16.47.41.837000 400
01 "2020-11-25 17:01:02" C01/QEX568A 2020-11-25-16.47.42.118000 400
01 "2020-11-25 17:01:02" C01/QFA664 2020-11-25-16.47.42.194000 400
01 "2020-11-25 17:01:02" C01/QFA794 2020-11-25-16.47.42.269000 1100
01 "2020-11-25 17:01:02" C01/QFA796 2020-11-25-16.47.42.332000 1100
01 "2020-11-25 17:01:02" C01/QFA797 2020-11-25-16.47.42.385000 1100
01 "2020-11-25 17:01:02" C01/QFA797A 2020-11-25-16.47.42.443000 1100
01 "2020-11-25 17:01:02" C01/QFA801 2020-11-25-16.47.42.488000 900
01 "2020-11-25 17:01:02" C01/QFA805 2020-11-25-16.47.42.542000 400
01 "2020-11-25 17:01:03" C01/QFA805A 2020-11-25-16.47.42.600000 400
01 "2020-11-25 17:01:03" C01/QFA813 2020-11-25-16.47.42.801000 1100
01 "2020-11-25 17:01:03" C01/QFA814 2020-11-25-16.47.42.840000 1100
01 "2020-11-25 17:01:03" C01/QFA832 2020-11-25-16.50.58.831000 1100
01 "2020-11-25 17:01:03" C01/QFA835 2020-11-25-16.50.58.979000 1100
01 "2020-11-25 17:01:03" C01/QFA845 2020-11-25-16.50.59.022000 1100
01 "2020-11-25 17:01:03" C01/QFA851 2020-11-25-16.50.59.069000 400
01 "2020-11-25 17:01:03" C01/QFA852 2020-11-25-16.50.59.119000 1100
01 "2020-11-25 17:01:03" C01/QFA854 2020-11-25-16.50.59.164000 400
01 "2020-11-25 17:01:03" C01/QFA860 2020-11-25-16.50.59.268000 1100
01 "2020-11-25 17:01:03" C01/QFA860A 2020-11-25-16.50.59.366000 400
01 "2020-11-25 17:01:03" C01/QFA862 2020-11-25-16.54.15.089000 1100
01 "2020-11-25 17:01:03" C01/QFA862A 2020-11-25-16.54.15.144000 400
01 "2020-11-25 17:01:03" C01/QFA871 2020-11-25-16.54.15.185000 1100
01 "2020-11-25 17:01:04" C01/QFA873 2020-11-25-16.54.15.230000 1100
01 "2020-11-25 17:01:04" C01/QFA883 2020-11-25-16.54.15.415000 1100
01 "2020-11-25 17:01:04" C01/QFA886 2020-11-25-16.54.15.464000 1100
01 "2020-11-25 17:01:04" C01/QFA886A 2020-11-25-16.54.15.510000 400
01 "2020-11-25 17:01:04" C01/QFA888 2020-11-25-16.54.15.554000 1100
01 "2020-11-25 17:11:00" C01/QBL285A 2020-11-25-16.57.31.619000 400
01 "2020-11-25 17:11:01" C01/QCV774 2020-11-25-16.57.32.083000 400
01 "2020-11-25 17:11:01" C01/QCY993A 2020-11-25-16.57.32.220000 400
01 "2020-11-25 17:11:01" C01/QEP458B 2020-11-25-16.57.32.708000 400
01 "2020-11-25 17:11:01" C01/QFA658A 2020-11-25-16.57.32.827000 400
01 "2020-11-25 17:11:01" C01/QFA658B 2020-11-25-16.57.32.895000 400
01 "2020-11-25 17:11:01" C01/QFA709 2020-11-25-16.57.32.941000 400
01 "2020-11-25 17:11:01" C01/QFA896 2020-11-25-16.57.33.170000 400
01 "2020-11-25 17:11:01" C01/QFA897 2020-11-25-16.57.33.209000 400
01 "2020-11-25 17:11:01" C01/QFA898 2020-11-25-16.57.33.251000 1100
01 "2020-11-25 17:11:01" C01/QFA918 2020-11-25-16.57.33.325000 1100
01 "2020-11-25 17:11:01" C01/QFA922 2020-11-25-16.57.33.481000 1100
01 "2020-11-25 17:11:01" C01/QFA931 2020-11-25-16.57.33.659000 400
01 "2020-11-25 17:16:00" C01/PWX330G 2020-11-25-17.00.49.073000 1100
01 "2020-11-25 17:16:01" C01/PYY149H 2020-11-25-17.00.49.311000 900
01 "2020-11-25 17:16:01" C01/QEY803 2020-11-25-17.00.49.460000 400
01 "2020-11-25 17:16:01" C01/QFA940 2020-11-25-17.00.49.673000 400
01 "2020-11-25 17:16:01" C01/QFA950 2020-11-25-17.00.49.752000 1100
01 "2020-11-25 17:16:01" C01/QFA956 2020-11-25-17.00.49.828000 400
01 "2020-11-25 17:16:01" C01/QFA979 2020-11-25-17.00.49.870000 1100
01 "2020-11-25 17:16:01" C01/QFA980 2020-11-25-17.00.49.906000 1100
01 "2020-11-25 17:16:01" C01/QFA981 2020-11-25-17.00.49.945000 1100
01 "2020-11-25 17:16:01" C01/QDV404A 2020-11-25-17.04.05.324000 400
01 "2020-11-25 17:16:01" C01/QFA986 2020-11-25-17.04.05.465000 1100
01 "2020-11-25 17:16:01" C01/QFB009 2020-11-25-17.04.05.567000 1100
01 "2020-11-25 17:16:01" C01/QFB020 2020-11-25-17.04.05.741000 1100
01 "2020-11-25 17:16:01" C01/QFB022 2020-11-25-17.04.05.782000 900
01 "2020-11-25 17:16:01" C01/QFB022A 2020-11-25-17.04.05.825000 1100
01 "2020-11-25 17:16:01" C01/QFB027 2020-11-25-17.04.05.867000 900
01 "2020-11-25 17:16:02" C01/QFB034 2020-11-25-17.04.05.970000 400
01 "2020-11-25 17:16:02" C01/QFB034A 2020-11-25-17.04.06.128000 400
01 "2020-11-25 17:21:02" C01/QAB596M 2020-11-25-17.07.21.540000 400
01 "2020-11-25 17:21:02" C01/QAB596O 2020-11-25-17.07.21.722000 900
01 "2020-11-25 17:21:02" C01/QFA930 2020-11-25-17.07.22.167000 400
01 "2020-11-25 17:21:02" C01/QFA937 2020-11-25-17.07.22.229000 400
01 "2020-11-25 17:21:02" C01/QFB038 2020-11-25-17.07.22.282000 1100
01 "2020-11-25 17:21:02" C01/QFB038A 2020-11-25-17.07.22.336000 1100
01 "2020-11-25 17:21:02" C01/QFB038B 2020-11-25-17.07.22.381000 400
01 "2020-11-25 17:21:02" C01/QFB038C 2020-11-25-17.07.22.422000 400
01 "2020-11-25 17:21:02" C01/QFB043 2020-11-25-17.07.22.483000 1100
01 "2020-11-25 17:21:02" C01/QFB056A 2020-11-25-17.07.22.589000 400
01 "2020-11-25 17:21:02" C01/QFB059 2020-11-25-17.07.22.632000 1100
01 "2020-11-25 17:21:02" C01/QFB060 2020-11-25-17.07.22.680000 1100
01 "2020-11-25 17:21:02" C01/QFB060A 2020-11-25-17.07.22.720000 1100
01 "2020-11-25 17:21:02" C01/QFB060B 2020-11-25-17.07.22.762000 1100
01 "2020-11-25 17:21:03" C01/QFB060C 2020-11-25-17.07.22.809000 1100
01 "2020-11-25 17:21:03" C01/QFB060D 2020-11-25-17.07.22.853000 400
01 "2020-11-25 17:21:03" C01/QFB060E 2020-11-25-17.07.22.894000 400
01 "2020-11-25 17:21:03" C01/QFB071 2020-11-25-17.07.22.978000 1100
01 "2020-11-25 17:21:03" C01/QFB075 2020-11-25-17.07.23.025000 1100
01 "2020-11-25 17:21:03" C01/QFB076 2020-11-25-17.07.23.068000 400
01 "2020-11-25 17:21:03" C01/QFB077 2020-11-25-17.07.23.111000 400
01 "2020-11-25 17:21:03" C01/QFB078 2020-11-25-17.07.23.150000 1100
01 "2020-11-25 17:21:03" C01/QFB078A 2020-11-25-17.07.23.197000 400
01 "2020-11-25 17:21:03" C01/QFB085 2020-11-25-17.07.23.243000 400
01 "2020-11-25 17:21:03" C01/PVU380 2020-11-25-17.10.38.808000 400
01 "2020-11-25 17:21:03" C01/QAB596H 2020-11-25-17.10.38.900000 400
